DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,One-earner couple with two children earning 100% of the average earning,2020,464186.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,One-earner couple with two children earning 100% of the average earning,2021,476276.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2018,895138.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2019,910144.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2020,928372.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, both earning 100% of the average earning",2021,952552.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,595266.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,605245.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,617367.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,642252.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,747440.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,759970.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,775190.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,795380.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2018,895138.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2019,910144.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2020,928372.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, both earning 100% of the average earning",2021,952552.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,595266.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,605245.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,617367.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,642252.57,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person with two children earning 67% of the average earning,2018,299871.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person with two children earning 67% of the average earning,2019,304898.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person with two children earning 67% of the average earning,2020,311004.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person with two children earning 67% of the average earning,2021,319104.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 100% of the average earning,2018,447569.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 100% of the average earning,2019,455072.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 100% of the average earning,2020,464186.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 100% of the average earning,2021,476276.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 125% of the average earning,2018,559461.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 125% of the average earning,2019,568840.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 125% of the average earning,2020,580232.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 125% of the average earning,2021,595345.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 167% of the average earning,2018,747440.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 167% of the average earning,2019,759970.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 167% of the average earning,2020,775190.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 167% of the average earning,2021,795380.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 50% of the average earning,2018,223784.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 50% of the average earning,2019,227536.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 50% of the average earning,2020,232093.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 50% of the average earning,2021,238138.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 67% of the average earning,2018,299871.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 67% of the average earning,2019,304898.24,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 67% of the average earning,2020,311004.62,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 67% of the average earning,2021,319104.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 80% of the average earning,2018,358055.2,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 80% of the average earning,2019,364057.6,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 80% of the average earning,2020,371348.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Gross earning,Single person without children earning 80% of the average earning,2021,381020.8,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,One-earner couple with two children earning 100% of the average earning,2018,366327.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,One-earner couple with two children earning 100% of the average earning,2019,375179.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,One-earner couple with two children earning 100% of the average earning,2020,381643.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,One-earner couple with two children earning 100% of the average earning,2021,391856.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, both earning 100% of the average earning",2018,701654.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, both earning 100% of the average earning",2019,718558.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, both earning 100% of the average earning",2020,731486.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, both earning 100% of the average earning",2021,751912.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,490258.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,502469.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,511394.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,532460.32,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,598971.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,613804.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,624776.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,644491.94,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",2018,670654.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",2019,686758.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",2020,699686.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",2021,720112.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,459258.77,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,470669.76,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,479594.38,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,500660.32,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person with two children earning 67% of the average earning,2018,263644.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person with two children earning 67% of the average earning,2019,270425.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person with two children earning 67% of the average earning,2020,274933.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person with two children earning 67% of the average earning,2021,284435.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,2018,335327.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,2019,343379.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,2020,349843.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 100% of the average earning,2021,360056.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 125% of the average earning,2018,393136.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 125% of the average earning,2019,407635.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 125% of the average earning,2020,417012.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 125% of the average earning,2021,428804.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 167% of the average earning,2018,475605.22,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 167% of the average earning,2019,492276.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 167% of the average earning,2020,506036.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 167% of the average earning,2021,519775.91,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 50% of the average earning,2018,178287.5,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 50% of the average earning,2019,182961.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 50% of the average earning,2020,186459.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 50% of the average earning,2021,194430.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 67% of the average earning,2018,232644.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 67% of the average earning,2019,238625.23,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 67% of the average earning,2020,243133.63,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 67% of the average earning,2021,252635.92,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 80% of the average earning,2018,274209.19,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 80% of the average earning,2019,281166.59,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 80% of the average earning,2020,286504.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Net earning,Single person without children earning 80% of the average earning,2021,296436.81,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,One-earner couple with two children earning 100% of the average earning,2018,31300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,One-earner couple with two children earning 100% of the average earning,2019,31800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,One-earner couple with two children earning 100% of the average earning,2020,32500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,One-earner couple with two children earning 100% of the average earning,2021,33300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2018,62600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2019,63600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2020,65000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, both earning 100% of the average earning",2021,66600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,41600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,42300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,43200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,45000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,52300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,53100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,54300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,55600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2018,62600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2019,63600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2020,65000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2021,66600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,41600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,42300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,43200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,45000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2018,21000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2019,21300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2020,21800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2021,22300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2018,31300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2019,31800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2020,32500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2021,33300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2018,35300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2019,36400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2020,37700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2021,38500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2018,35300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2019,36400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2020,37700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2021,38500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2018,15700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2019,15900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2020,16200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2021,16700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 67% of the average earning,2018,21000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 67% of the average earning,2019,21300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 67% of the average earning,2020,21800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 67% of the average earning,2021,22300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 80% of the average earning,2018,25100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 80% of the average earning,2019,25500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 80% of the average earning,2020,26000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 80% of the average earning,2021,26700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,One-earner couple with two children earning 100% of the average earning,2018,80942.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,One-earner couple with two children earning 100% of the average earning,2019,79893.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,One-earner couple with two children earning 100% of the average earning,2020,81843.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,One-earner couple with two children earning 100% of the average earning,2021,82920.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, both earning 100% of the average earning",2018,161884.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, both earning 100% of the average earning",2019,159786.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, both earning 100% of the average earning",2020,163686.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, both earning 100% of the average earning",2021,165840.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2018,94408.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2019,92276.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2020,94573.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 33% of the average earning",2021,96592.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,127169.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,124866.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,127914.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,127089.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, both earning 100% of the average earning",2018,161884.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, both earning 100% of the average earning",2019,159786.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, both earning 100% of the average earning",2020,163686.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, both earning 100% of the average earning",2021,165840.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,94408.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,92276.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,94573.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,96592.25,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person with two children earning 67% of the average earning,2018,46227.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person with two children earning 67% of the average earning,2019,44973.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Taxes,Single person with two children earning 67% of the average earning,2020,46071.0,,
