DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2012,45400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2013,46600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2014,47700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2015,48400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2016,49600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2017,50900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2018,52300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2019,53100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2020,54300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2021,55600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2022,57800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2023,60400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple with two children, one earning 100% and the other 67% of the average earning",2024,62800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2000,36800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2001,39000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2002,40200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2003,41200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2004,42800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2005,44200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2006,45400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2007,47200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2008,49400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2009,50800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2010,51600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2011,52600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2012,54400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2013,55800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2014,57200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2015,58000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2016,59400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2017,61000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2018,62600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2019,63600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2020,65000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2021,66600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2022,69200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2023,72400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, both earning 100% of the average earning",2024,75200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2000,24500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2001,25900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2002,26700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2003,27400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2004,28500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2005,29400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2006,30200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2007,31400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2008,32800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2009,33800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2010,34300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2011,35000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2012,36200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2013,37100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2014,38000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2015,38600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2016,39500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2017,40600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2018,41600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2019,42300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2020,43200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,"Two-earner couple without children, one earning 100% and the other 33% of the average earning",2021,45000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2000,12400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2001,13000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2002,13400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2003,13800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2004,14300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2005,14800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2006,15200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2007,15800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2008,16500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2009,17000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2010,17300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2011,17600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2012,18200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2013,18700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2014,19100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2015,19400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2016,19900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2017,20400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2018,21000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2019,21300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2020,21800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2021,22300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2022,23200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2023,24200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person with two children earning 67% of the average earning,2024,25200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2000,18400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2001,19500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2002,20100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2003,20600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2004,21400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2005,22100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2006,22700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2007,23600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2008,24700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2009,25400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2010,25800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2011,26300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2012,27200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2013,27900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2014,28600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2015,29000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2016,29700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2017,30500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2018,31300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2019,31800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2020,32500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2021,33300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2022,34600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2023,36200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 100% of the average earning,2024,37600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2000,21100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2001,21300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2002,21900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2003,23100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2004,23900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2005,24500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2006,25100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2007,25900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2008,27100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2009,28800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2010,28900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2011,29400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2012,30800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2013,32000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2014,32100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2015,32800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2016,33500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2017,34700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2018,35300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2019,36400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2020,37700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2021,38500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2022,40100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2023,42000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 125% of the average earning,2024,43000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2000,21100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2001,21300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2002,21900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2003,23100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2004,23900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2005,24500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2006,25100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2007,25900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2008,27100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2009,28800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2010,28900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2011,29400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2012,30800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2013,32000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2014,32100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2015,32800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2016,33500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2017,34700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2018,35300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2019,36400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2020,37700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2021,38500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2022,40100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2023,42000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 167% of the average earning,2024,43000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2000,9200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2001,9700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2002,10000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2003,10300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2004,10700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2005,11000.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2006,11400.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2007,11800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2008,12300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2009,12700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2010,12900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2011,13200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2012,13600.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2013,13900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2014,14300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2015,14500.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2016,14900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2017,15300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2018,15700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2019,15900.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2020,16200.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2021,16700.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2022,17300.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2023,18100.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 50% of the average earning,2024,18800.0,,
ESTAT:EARN_NT_NET(1.0),29/04/25 23:00:00,Annual,National currency,Social Security,Single person without children earning 67% of the average earning,2000,12400.0,,
